pair_id,platform,unit_id,order,elapsed_on_ns,elapsed_off_ns,on_request_hash,off_request_hash
timing-000130,Rikibot,GV2,off_on,24600,17600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000131,Rikibot,GV1,off_on,24700,17000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000132,Rikibot,GV2,off_on,29900,16900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000133,Rikibot,GV1,on_off,26500,16200,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000134,Rikibot,GV2,on_off,26400,16000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000135,Rikibot,GV1,off_on,24100,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000136,Rikibot,GV2,off_on,24300,16800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000137,Rikibot,GV1,off_on,23100,17800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000138,Rikibot,GV2,on_off,24300,16300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000139,Rikibot,GV1,on_off,24100,15600,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000140,Rikibot,GV2,on_off,23400,18400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000141,Rikibot,GV1,on_off,23900,15500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000142,Rikibot,GV2,off_on,26300,16200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000143,Rikibot,GV1,off_on,25400,19100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000144,Rikibot,GV2,on_off,25900,18200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000145,Rikibot,GV1,off_on,24000,17700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000146,Rikibot,GV2,on_off,24200,17100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000147,Rikibot,GV1,on_off,24200,61900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000148,Rikibot,GV2,off_on,30100,23000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000149,Rikibot,GV1,on_off,24800,16700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000150,Rikibot,GV2,on_off,24500,16700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000151,Rikibot,GV1,on_off,28200,16700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000152,Rikibot,GV2,off_on,26400,17700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000153,Rikibot,GV1,on_off,24500,18900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000154,Rikibot,GV2,off_on,24300,17100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000155,Rikibot,GV1,off_on,25200,16900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000156,Rikibot,GV2,on_off,26700,19400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000157,Rikibot,GV1,on_off,25300,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000158,Rikibot,GV2,off_on,24500,16500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000159,Rikibot,GV1,on_off,25200,17300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000160,Rikibot,GV2,on_off,24800,17500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000161,Rikibot,GV1,off_on,22600,15400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000162,Rikibot,GV2,off_on,24500,16400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000163,Rikibot,GV1,on_off,23300,15700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000164,Rikibot,GV2,on_off,24900,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000165,Rikibot,GV1,on_off,23300,15600,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000166,Rikibot,GV2,on_off,23200,16300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000167,Rikibot,GV1,on_off,22700,16800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000168,Rikibot,GV2,on_off,23900,16100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000169,Rikibot,GV1,on_off,24100,16000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000170,Rikibot,GV2,off_on,22800,15300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000171,Rikibot,GV1,on_off,22200,15900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000172,Rikibot,GV2,off_on,24000,15800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000173,Rikibot,GV1,off_on,22000,15700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000174,Rikibot,GV2,off_on,23600,16200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000175,Rikibot,GV1,on_off,22000,16300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000176,Rikibot,GV2,on_off,22700,15500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000177,Rikibot,GV1,off_on,22600,15500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000178,Rikibot,GV2,off_on,23100,15800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000179,Rikibot,GV1,off_on,23400,16300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000180,Rikibot,GV2,on_off,22200,16100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000181,Rikibot,GV1,on_off,25600,16500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000182,Rikibot,GV2,off_on,23800,16900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000183,Rikibot,GV1,off_on,23100,15900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000184,Rikibot,GV2,on_off,22900,15300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000185,Rikibot,GV1,off_on,23900,16000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000186,Rikibot,GV2,off_on,35200,16500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000187,Rikibot,GV1,off_on,24700,17200,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000188,Rikibot,GV2,on_off,24500,17900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000189,Rikibot,GV1,off_on,24400,16300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000190,Rikibot,GV2,on_off,24500,18000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000191,Rikibot,GV1,on_off,26900,16000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000192,Rikibot,GV2,off_on,24300,16500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000193,Rikibot,GV1,off_on,25100,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000194,Rikibot,GV2,on_off,24200,16300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000195,Rikibot,GV1,on_off,23600,16000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000196,Rikibot,GV2,off_on,25800,17500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000197,Rikibot,GV1,off_on,23200,16800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000198,Rikibot,GV2,on_off,23100,18100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000199,Rikibot,GV1,off_on,23200,16700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000200,Rikibot,GV2,off_on,23400,16100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000201,Rikibot,GV1,off_on,22700,16300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000202,Rikibot,GV2,off_on,23400,16000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000203,Rikibot,GV1,off_on,22800,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000204,Rikibot,GV2,on_off,23100,17800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000205,Rikibot,GV1,off_on,25200,16700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000206,Rikibot,GV2,on_off,24000,18900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000207,Rikibot,GV1,off_on,23000,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000208,Rikibot,GV2,on_off,23700,15300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000209,Rikibot,GV1,on_off,22500,15800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000210,Rikibot,GV2,on_off,22500,15800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000211,Rikibot,GV1,off_on,23100,15600,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000212,Rikibot,GV2,off_on,21700,15500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000213,Rikibot,GV1,on_off,23400,17000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000214,Rikibot,GV2,off_on,23700,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000215,Rikibot,GV1,on_off,23500,15500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000216,Rikibot,GV2,off_on,23300,16300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000217,Rikibot,GV1,off_on,25500,15600,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000218,Rikibot,GV2,off_on,22700,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000219,Rikibot,GV1,on_off,24900,17500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000220,Rikibot,GV2,on_off,25000,18100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000221,Rikibot,GV1,off_on,25900,16500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000222,Rikibot,GV2,off_on,24500,18100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000223,Rikibot,GV1,on_off,26000,17000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000224,Rikibot,GV2,on_off,25400,17400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000225,Rikibot,GV1,off_on,24000,17000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000226,Rikibot,GV2,on_off,24700,16800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000227,Rikibot,GV1,off_on,24900,17400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000228,Rikibot,GV2,on_off,26200,17200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000229,Rikibot,GV1,on_off,27100,17000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000230,Rikibot,GV2,on_off,25400,16900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000231,Rikibot,GV1,on_off,26400,21900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000232,Rikibot,GV2,on_off,28400,17300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000233,Rikibot,GV1,off_on,24600,16800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000234,Rikibot,GV2,on_off,23600,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000235,Rikibot,GV1,on_off,24200,17400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000236,Rikibot,GV2,on_off,24600,18500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000237,Rikibot,GV1,on_off,26500,22300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000238,Rikibot,GV2,off_on,24400,16800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000239,Rikibot,GV1,on_off,24000,17400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000240,Rikibot,GV2,off_on,25300,16900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000241,Rikibot,GV1,off_on,28500,16900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000242,Rikibot,GV2,off_on,26100,19200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000243,Rikibot,GV1,on_off,26000,17300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000244,Rikibot,GV2,off_on,27300,18600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000245,Rikibot,GV1,on_off,25400,17100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000246,Rikibot,GV2,on_off,25500,17900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000247,Rikibot,GV1,off_on,26700,17100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000248,Rikibot,GV2,on_off,26800,18300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000249,Rikibot,GV1,off_on,27100,20900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000250,Rikibot,GV2,off_on,29300,19600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000251,Rikibot,GV1,off_on,31600,20200,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000252,Rikibot,GV2,on_off,26700,21700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000253,Rikibot,GV1,on_off,32200,19000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000254,Rikibot,GV2,on_off,26700,17900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000255,Rikibot,GV1,on_off,24700,16700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000256,Rikibot,GV2,on_off,26600,19600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000257,Rikibot,GV1,off_on,27300,17800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
